,fluxes,kcat_MW,E,equ,ec-code
rxn00097_reverse_num1,0.0,194667.2430496053,0.0,2.0 cpd00008_c0 --> cpd00002_c0 + cpd00018_c0 + cpd00067_c0,
rxn00102_reverse,0.2602336093518832,204718.36178005947,1.271178643132495e-06,cpd00001_c0 + cpd00011_c0 --> cpd00067_c0 + cpd00242_c0,
rxn00109_reverse,0.0,,,cpd00004_c0 + 2.0 cpd00067_c0 + cpd00165_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00013_c0,
rxn00119_reverse,0.0,30241.56135791392,0.0,cpd00008_c0 + cpd00014_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00091_c0,
rxn00124_reverse,0.0,92.50537430256544,0.0,cpd00008_c0 + cpd00016_c0 + cpd00067_c0 --> cpd00002_c0 + cpd00215_c0,
rxn00179_reverse,0.0,1037.448993943717,0.0,cpd00008_c0 + cpd02097_c0 --> cpd00002_c0 + cpd00023_c0,
rxn00193_reverse_num1,0.0,573349.8703492099,0.0,cpd00186_c0 --> cpd00023_c0,
rxn00198_reverse,0.0,1941.847288,0.0,cpd00005_c0 + cpd00011_c0 + cpd00024_c0 --> cpd00006_c0 + cpd00260_c0,
rxn00211_reverse,0.0,938.6113750950252,0.0,2.0 cpd00004_c0 + 3.0 cpd00067_c0 + cpd00144_c0 --> cpd00001_c0 + 2.0 cpd00003_c0 + cpd00026_c0,
rxn00214_reverse,0.0,,,cpd00043_c0 --> cpd00026_c0,
rxn00224_reverse,0.0,127581.84205761355,0.0,cpd00028_c0 + 2.0 cpd00067_c0 --> cpd01476_c0 + cpd10515_c0,
rxn00239_reverse,0.0,48655.4919127607,0.0,cpd00008_c0 + cpd00031_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00126_c0,
rxn00260_reverse_num1,0.483333775660684,109308.68503159974,4.421732596279594e-06,cpd00023_c0 + cpd00032_c0 --> cpd00024_c0 + cpd00041_c0,
rxn00272_reverse,0.0,,,cpd00020_c0 + cpd00033_c0 --> cpd00035_c0 + cpd00040_c0,
rxn00283_reverse_num1,0.0,7613.113909728704,0.0,cpd00117_c0 --> cpd00035_c0,
rxn00285_reverse,0.0,33062.095290988866,0.0,cpd00008_c0 + cpd00009_c0 + cpd00078_c0 --> cpd00002_c0 + cpd00010_c0 + cpd00036_c0,
rxn00314_reverse_num1,0.0,,,cpd00005_c0 + cpd00020_c0 + cpd00039_c0 + cpd00067_c0 --> cpd00001_c0 + cpd00006_c0 + cpd02490_c0,
rxn00328_reverse,0.0,546.8462615810917,0.0,cpd00020_c0 + cpd00040_c0 --> cpd00830_c0,
rxn00337_reverse_num1,0.0,1656.509236904962,0.0,cpd00008_c0 + cpd01977_c0 --> cpd00002_c0 + cpd00041_c0,
rxn00364_reverse,0.0,208921.80520088537,0.0,cpd00008_c0 + cpd00096_c0 --> cpd00002_c0 + cpd00046_c0 + cpd00067_c0,
rxn00422_reverse,0.0,,,cpd00035_c0 + cpd00145_c0 --> cpd00020_c0 + cpd00054_c0,
rxn00459_reverse,0.0,651.6627700593541,0.0,cpd00001_c0 + cpd00061_c0 --> cpd00482_c0,
rxn00461_reverse,0.0,263.9864191345719,0.0,cpd00009_c0 + cpd02820_c0 --> cpd00037_c0 + cpd00061_c0,
rxn00493_reverse_num1,0.0011755394314908413,118591.95832040816,9.912471706680183e-09,cpd00023_c0 + cpd00143_c0 --> cpd00024_c0 + cpd00066_c0,
rxn00500_reverse_num1,0.0,1000.0,0.0,cpd00004_c0 + cpd00020_c0 + cpd00067_c0 --> cpd00003_c0 + cpd00221_c0,
rxn00527_reverse_num1,0.007392380707269399,,,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00532_reverse,0.0,1023.090490731779,0.0,cpd00005_c0 + cpd00067_c0 + cpd00070_c0 --> cpd00006_c0 + cpd00010_c0 + cpd00191_c0,
rxn00543_reverse_num1,78.50332661993683,10536.75159,0.007450429665101067,cpd00004_c0 + cpd00067_c0 + cpd00071_c0 --> cpd00003_c0 + cpd00363_c0,
rxn00544_reverse,0.0,1798.527612288477,0.0,cpd03049_c0 --> cpd00056_c0 + cpd00071_c0,
rxn00546_reverse,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd00072_c0 --> cpd00003_c0 + cpd00491_c0,
rxn00547_reverse_num1,0.0,,,cpd00008_c0 + cpd00067_c0 + cpd00072_c0 --> cpd00002_c0 + cpd00082_c0,
rxn00555_reverse,0.0,36180.15718479925,0.0,cpd00023_c0 + cpd00288_c0 --> cpd00053_c0 + cpd00072_c0,
rxn00558_reverse,0.0,86190.99139961181,0.0,cpd00072_c0 --> cpd00079_c0,
rxn00559_reverse,0.0,91354.61660604556,0.0,cpd00072_c0 --> cpd00235_c0,
rxn00604_reverse,0.0,20386.66769,0.0,cpd00005_c0 + cpd00067_c0 + cpd00911_c0 --> cpd00006_c0 + cpd00079_c0,
rxn00609_reverse,0.0,,,cpd00079_c0 --> cpd00867_c0,
rxn00640_reverse,0.0,,,cpd00009_c0 + cpd00083_c0 --> cpd00031_c0 + cpd00485_c0,
rxn00655_reverse,0.0,,,cpd00004_c0 + cpd00020_c0 + cpd00067_c0 + cpd00085_c0 --> cpd00001_c0 + cpd00003_c0 + cpd01489_c0,
rxn00678_reverse,0.0,103792.44083843844,0.0,cpd00032_c0 + cpd00086_c0 --> cpd00020_c0 + cpd00519_c0,
rxn00686_reverse,0.0015384776775853148,296312.4697283875,5.192078750501281e-09,cpd00005_c0 + cpd00067_c0 + cpd00330_c0 --> cpd00006_c0 + cpd00087_c0,
rxn00692_reverse,0.16376655873553833,52112.53150910168,3.142556195085932e-06,cpd00054_c0 + cpd00087_c0 --> cpd00001_c0 + cpd00033_c0 + cpd00125_c0,
rxn00693_reverse_num1,0.0,49096.54237125425,0.0,cpd00060_c0 + cpd00087_c0 --> cpd00135_c0 + cpd00345_c0,
rxn00747_reverse,0.0,759635.8515502743,0.0,cpd00095_c0 --> cpd00102_c0,
rxn00763_reverse_num1,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd00448_c0 --> cpd00003_c0 + cpd00100_c0,
rxn00777_reverse,0.07795338697299901,1263419.2907566407,6.170032984561604e-08,cpd00171_c0 --> cpd00101_c0,
rxn00781_reverse,0.0,33065.203532064734,0.0,cpd00004_c0 + cpd00067_c0 + cpd00203_c0 --> cpd00003_c0 + cpd00009_c0 + cpd00102_c0,
rxn00783_reverse,0.0,2993.15933090258,0.0,cpd00020_c0 + cpd00102_c0 --> cpd00945_c0,
rxn00785_reverse,0.0,66216.66215461778,0.0,cpd00198_c0 + cpd00236_c0 --> cpd00072_c0 + cpd00102_c0,
rxn00786_reverse,0.05383274371546472,145614.38868918558,3.696938482526675e-07,cpd00095_c0 + cpd00102_c0 --> cpd00290_c0,
rxn00798_reverse,0.0,205773.0856710296,0.0,cpd00258_c0 --> cpd00105_c0,
rxn00799_reverse,0.13218718912378488,43292.23577856457,3.0533694263310642e-06,cpd00001_c0 + cpd00106_c0 --> cpd00130_c0,
rxn00800_reverse,0.0,9137.410939981548,0.0,cpd00018_c0 + cpd00106_c0 --> cpd02375_c0,
rxn00802_reverse,0.0,16243.944030929424,0.0,cpd00051_c0 + cpd00106_c0 --> cpd02152_c0,
rxn00806_reverse,0.0406861497680583,117912.66818339904,3.4505325335167435e-07,cpd00023_c0 + cpd00200_c0 --> cpd00024_c0 + cpd00107_c0,
rxn00830_reverse,0.0,,,cpd00202_c0 --> cpd00113_c0,
rxn00832_reverse,0.07739865317128691,223.6861995147288,0.0003460144315527634,cpd02884_c0 --> cpd00001_c0 + cpd00114_c0,
rxn00834_reverse,0.0,35.81484943718262,0.0,cpd00004_c0 + cpd00067_c0 + cpd00497_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00114_c0,
rxn00859_reverse,0.0,395.5606071007515,0.0,2.0 cpd00004_c0 + 3.0 cpd00067_c0 + cpd00119_c0 --> cpd00001_c0 + 2.0 cpd00003_c0 + cpd00641_c0,
rxn00903_reverse,0.06396104813006788,16004.654512371855,3.996402926450237e-06,cpd00023_c0 + cpd00123_c0 --> cpd00024_c0 + cpd00156_c0,
rxn00904_reverse,0.0,,,cpd00035_c0 + cpd00123_c0 --> cpd00020_c0 + cpd00156_c0,
rxn00905_reverse,0.0,,,cpd00055_c0 + cpd00123_c0 --> cpd00712_c0,
rxn00907_reverse,0.0,75928.15325189625,0.0,cpd00005_c0 + cpd00347_c0 --> cpd00006_c0 + cpd00125_c0,
rxn00912_reverse_num1,0.0,16334.781029160904,0.0,cpd00087_c0 + cpd00712_c0 --> cpd00001_c0 + cpd00123_c0 + cpd00125_c0,
rxn00974_reverse,0.0,58232.99144885154,0.0,cpd00001_c0 + cpd00331_c0 --> cpd00137_c0,
rxn01013_reverse,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00145_c0 --> cpd00006_c0 + cpd00223_c0,
rxn01043_reverse,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00154_c0 --> cpd00006_c0 + cpd00306_c0,
rxn01100_reverse,39.746996670584224,86896.4939,0.00045740621844104373,cpd00008_c0 + cpd00203_c0 --> cpd00002_c0 + cpd00169_c0,
rxn01101_reverse_num1,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd02069_c0 --> cpd00003_c0 + cpd00169_c0,
rxn01106_reverse,39.547373978219355,92043.22046941212,0.0004296609112168318,cpd00169_c0 --> cpd00482_c0,
rxn01116_reverse,0.07796891072634266,201937.81027747647,3.8610357624066535e-07,cpd00198_c0 --> cpd00171_c0,
rxn01117_reverse,0.0,11742.011936189368,0.0,cpd00171_c0 --> cpd00817_c0,
rxn01157_reverse,0.0,2150.1924410639817,0.0,cpd00001_c0 + cpd01512_c0 --> cpd00186_c0,
rxn01171_reverse,0.0,455804.4898905398,0.0,cpd00190_c0 --> cpd00027_c0,
rxn01200_reverse,0.0,3221194.2819326366,0.0,cpd00101_c0 + cpd00198_c0 --> cpd00102_c0 + cpd00238_c0,
rxn01216_reverse,0.0,390.4920768693264,0.0,cpd00067_c0 + cpd00853_c0 --> cpd00203_c0,
rxn01219_reverse,0.0,208921.80520088537,0.0,cpd00008_c0 + cpd00533_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00206_c0,
rxn01257_reverse_num1,0.0,78.88333160386127,0.0,cpd00023_c0 + cpd08210_c0 --> cpd00053_c0 + cpd00216_c0,
rxn01270_reverse_num1,0.0,,,cpd00041_c0 + cpd00219_c0 --> cpd00032_c0 + cpd00616_c0,
rxn01291_reverse,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00224_c0 --> cpd00006_c0 + cpd00417_c0,
rxn01292_reverse,0.0,27151.43256032585,0.0,cpd00397_c0 --> cpd00224_c0,
rxn01300_reverse,0.0,1154.5354882138367,0.0,cpd00008_c0 + cpd00067_c0 + cpd00809_c0 --> cpd00002_c0 + cpd00227_c0,
rxn01329_reverse,0.0,1789.353870262844,0.0,cpd00485_c0 --> cpd00235_c0,
rxn01334_reverse,0.03187682110944813,363.5755742169534,8.767591491288286e-05,cpd00095_c0 + cpd00236_c0 --> cpd00349_c0,
rxn01388_reverse,0.0816872890166754,58232.99144885154,1.4027664899960487e-06,cpd00001_c0 + cpd00331_c0 --> cpd00260_c0,
rxn01396_reverse,0.0,969.17158308536,0.0,cpd00008_c0 + cpd00067_c0 + cpd00478_c0 --> cpd00002_c0 + cpd00263_c0,
rxn01465_reverse_num1,0.022944921492345175,5369.334356477763,4.273327002752878e-06,cpd00067_c0 + cpd00343_c0 --> cpd00001_c0 + cpd00282_c0,
rxn01485_reverse,0.007740654098570202,117.7394769575152,6.574391443375716e-05,cpd00288_c0 --> cpd03671_c0,
rxn01509_reverse,0.0,,,cpd00008_c0 + cpd00295_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00296_c0,
rxn01513_reverse,0.0,200752.56651551937,0.0,cpd00008_c0 + cpd00297_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00298_c0,
rxn01517_reverse,0.0015334366461851347,,,cpd00008_c0 + cpd00978_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00299_c0,
rxn01530_reverse_num1,0.0,10.98942102059104,0.0,cpd00004_c0 + cpd00067_c0 + cpd00304_c0 --> cpd00003_c0 + cpd00365_c0,
rxn01547_reverse,0.0,150.35824038032536,0.0,cpd00013_c0 + cpd01217_c0 --> cpd00001_c0 + cpd00067_c0 + cpd00311_c0,
rxn01575_reverse,0.0406861497680583,19729.81753748203,2.062165536542046e-06,cpd00023_c0 + cpd00508_c0 --> cpd00024_c0 + cpd00322_c0,
rxn01602_reverse,0.0,296312.4697283875,0.0,cpd00005_c0 + cpd00067_c0 + cpd00393_c0 --> cpd00006_c0 + cpd00330_c0,
rxn01607_reverse_num1,0.0,,,cpd00008_c0 + cpd00067_c0 + cpd00812_c0 --> cpd00002_c0 + cpd00332_c0,
rxn01636_reverse,0.0,,,cpd00064_c0 + cpd00477_c0 --> cpd00023_c0 + cpd00342_c0,
rxn01637_reverse,0.01910469461804397,49.76676512708893,0.00038388459786880836,cpd00023_c0 + cpd00918_c0 --> cpd00024_c0 + cpd00342_c0,
rxn01641_reverse,0.0,12302.978307606358,0.0,cpd00087_c0 + cpd00344_c0 --> cpd00023_c0 + cpd00502_c0,
rxn01682_reverse_num1,0.0,34.44233713530173,0.0,cpd00102_c0 + cpd00359_c0 --> cpd02210_c0,
rxn01739_reverse,0.0,12094.121748312333,0.0,cpd00008_c0 + cpd00067_c0 + cpd02030_c0 --> cpd00002_c0 + cpd00383_c0,
rxn01740_reverse,0.01420618692978516,75652.13903834115,1.8778301724668145e-07,cpd00005_c0 + cpd00067_c0 + cpd01716_c0 --> cpd00006_c0 + cpd00383_c0,
rxn01790_reverse,2.924032406882368e-06,1657.8329041929107,1.763767867972126e-09,cpd00005_c0 + cpd00067_c0 + cpd00712_c0 --> cpd00006_c0 + cpd00408_c0,
rxn01807_reverse,0.0,965.5178447843656,0.0,cpd00008_c0 + cpd00067_c0 + cpd00493_c0 --> cpd00002_c0 + cpd00419_c0,
rxn01834_reverse_num1,0.0,32888.512177947574,0.0,cpd00042_c0 + cpd00428_c0 --> cpd02182_c0,
rxn01843_reverse,0.0,150513.16416806192,0.0,cpd00013_c0 + cpd00430_c0 --> cpd00001_c0 + cpd00067_c0 + cpd01647_c0,
rxn01917_reverse,0.0,7205.4718671247365,0.0,cpd00008_c0 + cpd02552_c0 --> cpd00002_c0 + cpd00477_c0,
rxn01974_reverse,0.0,4404.653071792054,0.0,cpd00516_c0 --> cpd00504_c0,
rxn02009_reverse,0.0,1258.5463603429002,0.0,cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02861_c0 --> cpd00002_c0 + cpd00039_c0 + cpd00525_c0,
rxn02056_reverse_num1,0.0,,,cpd03426_c0 + cpd10515_c0 --> 2.0 cpd00067_c0 + cpd00557_c0,
rxn02090_reverse_num1,0.0,,,cpd00013_c0 + cpd01679_c0 --> cpd00001_c0 + cpd00067_c0 + cpd00585_c0,
rxn02107_reverse,0.0,4384.384948632179,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd00599_c0 --> cpd00001_c0 + cpd00003_c0 + cpd03709_c0,
rxn02115_reverse,0.0,,,cpd01221_c0 --> cpd00361_c0,
rxn02159_reverse,0.0,103043.26620060192,0.0,cpd00004_c0 + cpd00067_c0 + cpd01324_c0 --> cpd00003_c0 + cpd00641_c0,
rxn02181_reverse,0.0,5285.116166417482,0.0,cpd00001_c0 + cpd00663_c0 --> cpd03375_c0,
rxn02182_reverse,0.0,12239.946603761511,0.0,cpd00013_c0 + cpd00663_c0 --> cpd01560_c0,
rxn02185_reverse_num1,0.10465012193053307,46894.584542928846,2.2316035625549234e-06,cpd00020_c0 + cpd03049_c0 --> cpd00056_c0 + cpd00668_c0,
rxn02186_reverse,0.0,130551.2987962354,0.0,cpd00006_c0 + cpd02498_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00668_c0,
rxn02229_reverse,0.0,65836.08774365507,0.0,cpd00020_c0 + cpd00268_c0 --> cpd00081_c0 + cpd00706_c0,
rxn02230_reverse_num1,0.0,39278.6116528352,0.0,cpd00020_c0 + cpd00067_c0 + cpd01211_c0 --> cpd00150_c0 + cpd00706_c0,
rxn02264_reverse,0.0,37966.06560618013,0.0,cpd00001_c0 + cpd00774_c0 --> cpd00755_c0,
rxn02283_reverse,0.0,146998.49295875125,0.0,cpd00067_c0 + cpd00087_c0 + cpd00770_c0 --> cpd00023_c0 + cpd02197_c0,
rxn02285_reverse,0.0013046402924064202,3207.48014245078,4.067492967889638e-07,cpd00005_c0 + cpd00067_c0 + cpd02820_c0 --> cpd00006_c0 + cpd00773_c0,
rxn02305_reverse_num1,0.0,140409.80587508844,0.0,cpd00012_c0 + cpd00793_c0 --> cpd00067_c0 + cpd02654_c0 + cpd02894_c0,
rxn02312_reverse,0.0,8.746302333558807,0.0,cpd00764_c0 + cpd02701_c0 --> cpd00017_c0 + cpd00800_c0,
rxn02320_reverse_num1,0.008826417900654023,23980.315716920057,3.68069295035439e-07,cpd00023_c0 + cpd00930_c0 --> cpd00024_c0 + cpd00807_c0,
rxn02321_reverse,0.0,,,cpd02100_c0 --> cpd00808_c0,
rxn02339_reverse_num1,0.0,109308.68503159974,0.0,cpd00023_c0 + cpd00830_c0 --> cpd00024_c0 + cpd01974_c0,
rxn02342_reverse,0.0,53961.65058192843,0.0,cpd00056_c0 + cpd00836_c0 --> cpd00213_c0 + cpd03049_c0,
rxn02362_reverse,0.0,115420.8999269268,0.0,cpd00008_c0 + cpd00009_c0 + cpd03699_c0 --> cpd00002_c0 + cpd00067_c0 + cpd00853_c0,
rxn02391_reverse,0.0,99695.51805155618,0.0,cpd02601_c0 --> cpd02603_c0,
rxn02474_reverse,7.761876671818336e-06,22.193699082497112,3.4973334742290345e-07,cpd00005_c0 + cpd00067_c0 + cpd00931_c0 --> cpd00006_c0 + cpd02720_c0,
rxn02476_reverse,0.0,1411.738667149454,0.0,cpd00009_c0 + cpd00932_c0 --> cpd00061_c0 + cpd02030_c0,
rxn02504_reverse,0.0,76.42265911429926,0.0,cpd00229_c0 + cpd00954_c0 --> cpd02961_c0,
rxn02508_reverse,0.0,16090.552031834526,0.0,cpd00956_c0 --> cpd02642_c0,
rxn02548_reverse,0.0,7.406142495017038,0.0,cpd00019_c0 + cpd00067_c0 + cpd01043_c0 --> cpd00017_c0 + cpd01047_c0,
rxn02639_reverse,0.0,,,cpd00010_c0 + cpd03248_c0 --> cpd00086_c0 + cpd01237_c0,
rxn02687_reverse,0.0,1438.2172447604894,0.0,cpd00004_c0 + cpd00067_c0 + cpd01447_c0 --> cpd00003_c0 + cpd01357_c0,
rxn02693_reverse,0.0,,,2.0 cpd00012_c0 + 2.0 cpd00067_c0 + cpd01373_c0 --> 2.0 cpd00202_c0 + cpd01371_c0,
rxn02789_reverse_num1,0.0,223792.4852520057,0.0,cpd00001_c0 + cpd01710_c0 --> cpd01646_c0,
rxn02811_reverse_num1,0.0406861497680583,223792.4852520057,1.8180302042869272e-07,cpd00001_c0 + cpd01710_c0 --> cpd02693_c0,
rxn02819_reverse_num1,0.0,,,cpd00019_c0 + cpd00067_c0 + cpd01736_c0 --> cpd00017_c0 + cpd02787_c0,
rxn02835_reverse,0.0,379.5811549084272,0.0,cpd02979_c0 --> cpd00001_c0 + cpd01777_c0,
rxn02914_reverse,0.19962269236487173,87.72914008206958,0.0022754433951834825,cpd00023_c0 + cpd02069_c0 --> cpd00024_c0 + cpd00738_c0,
rxn02928_reverse,0.0281086155861416,,,cpd00004_c0 + cpd00067_c0 + cpd02120_c0 --> cpd00003_c0 + cpd02465_c0,
rxn02937_reverse,0.0,,,cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02140_c0 --> cpd00002_c0 + cpd02826_c0,
rxn02962_reverse_num1,0.0,92564.47181797672,0.0,cpd00009_c0 + cpd00067_c0 + cpd00162_c0 --> cpd00025_c0 + cpd02233_c0,
rxn03004_reverse,0.0,208508.62917504343,0.0,cpd00067_c0 + cpd00087_c0 + cpd02678_c0 --> cpd00201_c0 + cpd02394_c0,
rxn03052_reverse,0.0,56222.23090980578,0.0,cpd00060_c0 + cpd02555_c0 --> cpd00135_c0 + cpd02738_c0,
rxn03062_reverse,0.0,63280.46970247305,0.0,cpd00004_c0 + cpd00067_c0 + cpd02605_c0 --> cpd00003_c0 + cpd02693_c0,
rxn03063_reverse,0.0,0.4801811364265992,0.0,cpd00019_c0 + cpd00067_c0 + cpd02755_c0 --> cpd00017_c0 + cpd03221_c0,
rxn03068_reverse,0.0,130551.2987962354,0.0,cpd00005_c0 + cpd00067_c0 + cpd02569_c0 --> cpd00006_c0 + cpd02498_c0,
rxn03080_reverse,0.0,11.269774920564007,0.0,2.0 cpd00001_c0 + cpd00009_c0 + cpd00067_c0 + cpd02656_c0 --> cpd02882_c0 + cpd11225_c0,
rxn03087_reverse,0.0281086155861416,,,cpd00023_c0 + cpd02724_c0 --> cpd00024_c0 + cpd02698_c0,
rxn03114_reverse,0.0,122586.2969965046,0.0,cpd00012_c0 + cpd00067_c0 + cpd02824_c0 --> cpd00289_c0 + cpd02797_c0,
rxn03120_reverse,0.0,,,cpd00014_c0 + cpd02952_c0 --> cpd01140_c0 + cpd02807_c0,
rxn03136_reverse,0.0,9137.410939981548,0.0,cpd00106_c0 + cpd02851_c0 --> cpd02921_c0,
rxn03137_reverse,0.0,84585.84999084203,0.0,cpd00087_c0 + cpd02884_c0 --> cpd00201_c0 + cpd02851_c0,
rxn03175_reverse,0.0,1089.96241133717,0.0,cpd02991_c0 --> cpd02979_c0,
rxn03185_reverse,0.0,147865.49111150944,0.0,cpd00046_c0 + cpd00067_c0 + cpd03660_c0 --> cpd00112_c0 + cpd02999_c0,
rxn03194_reverse_num1,0.0,73594.31699208387,0.0,cpd00056_c0 + cpd00498_c0 --> cpd00094_c0 + cpd03049_c0,
rxn03282_reverse_num1,0.0,132186.4072802397,0.0,cpd00004_c0 + cpd00067_c0 + cpd03228_c0 --> cpd00003_c0 + cpd03227_c0,
rxn03333_reverse_num1,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd03307_c0 --> cpd00003_c0 + cpd03306_c0,
rxn03366_reverse,0.0,64303.7567294692,0.0,cpd00005_c0 + 2.0 cpd00067_c0 + cpd03366_c0 --> cpd00001_c0 + cpd00006_c0 + cpd03365_c0,
rxn03395_reverse,0.0,,,cpd00019_c0 + cpd00067_c0 + cpd03446_c0 --> cpd00017_c0 + cpd03445_c0,
rxn03408_reverse,0.0,112669.38920910924,0.0,cpd00014_c0 + cpd03495_c0 --> cpd00037_c0 + cpd03494_c0,
rxn03421_reverse,0.0,20930.3027039147,0.0,cpd03666_c0 --> cpd03519_c0,
rxn03435_reverse,0.0406861497680583,130551.2987962354,3.1164875526486556e-07,cpd00005_c0 + cpd00067_c0 + cpd10162_c0 --> cpd00006_c0 + cpd02535_c0,
rxn03436_reverse,0.0,,,cpd10162_c0 --> cpd00498_c0,
rxn03445_reverse,9.08157766123087e-06,113891.37994318668,7.973893779986777e-11,cpd00023_c0 + cpd03606_c0 --> cpd00024_c0 + cpd03607_c0,
rxn03463_reverse,0.0,147865.49111150944,0.0,cpd00046_c0 + cpd00067_c0 + cpd03659_c0 --> cpd00112_c0 + cpd03658_c0,
rxn03618_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + cpd00067_c0 + cpd04106_c0 --> cpd00003_c0 + cpd00055_c0 + cpd04105_c0,
rxn03762_reverse,0.0,,,cpd00009_c0 + cpd00067_c0 + cpd04058_c0 --> cpd00051_c0 + cpd00102_c0,
rxn03884_reverse,0.0,4026.051253695976,0.0,cpd00020_c0 + cpd00102_c0 --> cpd02711_c0,
rxn03903_reverse,0.0,122855.58972436575,0.0,cpd00091_c0 + cpd02948_c0 --> cpd00286_c0 + cpd02862_c0,
rxn03904_reverse,0.0,18900.773166502546,0.0,cpd00091_c0 + cpd03494_c0 --> cpd00286_c0 + cpd02968_c0,
rxn03908_reverse,0.0,,,cpd00008_c0 + cpd00067_c0 + cpd08288_c0 --> cpd00002_c0 + cpd08287_c0,
rxn03910_reverse,0.0,203.0509541986784,0.0,cpd00046_c0 + cpd08301_c0 --> cpd08288_c0,
rxn03915_reverse,0.0,1923.1176147704728,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd01129_c0 --> cpd00001_c0 + cpd00003_c0 + cpd01956_c0,
rxn03921_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd02045_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08279_c0,
rxn03933_reverse,0.0,112669.38920910924,0.0,cpd00014_c0 + cpd03491_c0 --> cpd00037_c0 + cpd02948_c0,
rxn03951_reverse,0.0,67341.87835680654,0.0,cpd00004_c0 + cpd00067_c0 + cpd04539_c0 --> cpd00003_c0 + cpd03607_c0,
rxn03958_reverse,0.02465873842733808,53534.98706225239,4.6060977653107534e-07,cpd00005_c0 + cpd00067_c0 + cpd08289_c0 --> cpd00006_c0 + cpd08286_c0,
rxn04137_reverse,0.0,173119.31240853446,0.0,cpd00005_c0 + cpd00067_c0 + cpd08626_c0 --> cpd00006_c0 + cpd00054_c0,
rxn04270_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd08741_c0 --> cpd00001_c0 + cpd00003_c0 + cpd02708_c0,
rxn04271_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd08740_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08739_c0,
rxn04723_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd09791_c0 --> cpd00001_c0 + cpd00003_c0 + cpd09790_c0,
rxn04726_reverse_num1,0.0,29735.11763541904,0.0,cpd00004_c0 + cpd00067_c0 + cpd09793_c0 --> cpd00003_c0 + cpd09792_c0,
rxn04727_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd09794_c0 --> cpd00001_c0 + cpd00003_c0 + cpd09793_c0,
rxn04736_reverse_num1,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd09802_c0 --> cpd00003_c0 + cpd01859_c0,
rxn04737_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd09804_c0 --> cpd00001_c0 + cpd00003_c0 + cpd09802_c0,
rxn04744_reverse,0.0,64303.7567294692,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd09812_c0 --> cpd00001_c0 + cpd00003_c0 + cpd09811_c0,
rxn04757_reverse,0.0,92043.22046941212,0.0,cpd05513_c0 --> cpd05521_c0,
rxn04760_reverse,0.0,92043.22046941212,0.0,cpd09434_c0 --> cpd09433_c0,
rxn04792_reverse,0.0,120631.13465447792,0.0,cpd00004_c0 + cpd00067_c0 + cpd00759_c0 --> cpd00003_c0 + cpd09879_c0,
rxn04809_reverse,0.0,144826.9151365623,0.0,cpd10488_c0 --> cpd00042_c0 + cpd10483_c0,
rxn04810_reverse,0.0,144826.9151365623,0.0,cpd10490_c0 --> cpd00042_c0 + cpd10484_c0,
rxn04811_reverse,0.0,144826.9151365623,0.0,cpd10489_c0 --> cpd00042_c0 + cpd10484_c0,
rxn04830_reverse,0.0,144826.9151365623,0.0,cpd10500_c0 --> cpd00042_c0 + cpd10499_c0,
rxn04831_reverse,0.0,144826.9151365623,0.0,cpd10501_c0 --> cpd00042_c0 + cpd10499_c0,
rxn04832_reverse,0.0,144826.9151365623,0.0,cpd10502_c0 --> cpd00042_c0 + cpd10497_c0,
